City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Kutum,SD,2021-12-21 13:27:43,14.2,24.6667,75.18,18,1,10.13
291,Muros,ES,2021-12-21 13:27:44,42.7762,-9.0603,66.09,73,100,9.93
292,Pitimbu,BR,2021-12-21 13:27:44,-7.4706,-34.8086,86.59,67,100,10.76
293,Tiznit,MA,2021-12-21 13:27:44,29.5833,-9.5,70.16,36,92,9.24
294,Laguna,US,2021-12-21 13:27:45,38.421,-121.4238,44.96,94,90,1.99
295,Madinat Sittah Uktubar,EG,2021-12-21 13:27:45,29.8167,31.05,62.2,46,38,11.54
296,Sangueya,GN,2021-12-21 13:27:45,10.7,-14.3667,97.03,19,81,1.74
297,Ovre Ardal,NO,2021-12-21 13:27:46,61.3167,7.8,23.88,92,100,2.53
298,Saint-Max,FR,2021-12-21 13:27:46,48.7043,6.21,37.9,69,0,10.36
299,Mitsamiouli,KM,2021-12-21 13:27:46,-11.3847,43.2844,88.09,66,40,5.75
300,Taloqan,AF,2021-12-21 13:27:47,36.7361,69.5345,52.43,38,100,5.66
301,Aanekoski,FI,2021-12-21 13:27:47,62.6946,25.818,5.68,92,11,6.85
302,Antalaha,MG,2021-12-21 13:27:47,-14.9003,50.2788,82.92,74,100,5.66
303,Hollins,US,2021-12-21 13:27:48,37.3413,-79.9431,34.18,80,75,4.61
304,Argentan,FR,2021-12-21 13:27:48,48.75,-0.0167,40.77,59,5,8.01
305,North Myrtle Beach,US,2021-12-21 13:27:48,33.816,-78.68,42.35,90,90,9.22
306,Carballo,ES,2021-12-21 13:27:49,43.213,-8.691,65.01,75,87,7.25
307,Kuito,AO,2021-12-21 13:27:49,-12.3833,16.9333,78.94,50,75,9.22
308,Nador,MA,2021-12-21 13:27:49,35.174,-2.9287,71.67,59,0,3.44
309,Kashira,RU,2021-12-21 13:27:50,54.8444,38.1669,3.54,95,100,6.89
310,Rio De Janeiro,BR,2021-12-21 13:27:50,-22.9028,-43.2075,85.95,62,20,11.5
311,The Valley,AI,2021-12-21 13:27:50,18.217,-63.0578,78.66,94,20,11.5
312,Hudiksvall,SE,2021-12-21 13:27:51,61.729,17.1036,18.36,86,60,5.21
313,Porbandar,IN,2021-12-21 13:27:51,21.6422,69.6093,73.38,53,20,9.22
314,Lisakovsk,KZ,2021-12-21 13:27:51,52.5369,62.4936,32.99,94,100,13.82
315,Ratoath,IE,2021-12-21 13:27:52,53.5081,-6.4625,43.95,75,75,8.05
316,Faya,SA,2021-12-21 13:28:52,18.3851,42.4509,68.11,59,99,6.29
317,El Reten,CO,2021-12-21 13:28:52,10.6114,-74.2682,81.84,60,21,3.29
318,Minyar,RU,2021-12-21 13:28:53,55.0709,57.5485,30.27,99,100,2.39
319,Rocha,UY,2021-12-21 13:28:53,-34.4833,-54.3333,66.99,88,100,1.97
320,Laje,BR,2021-12-21 13:28:53,-10.1833,-40.9667,75.87,81,96,7.09
321,Irbil,IQ,2021-12-21 13:28:54,36.1926,44.0106,49.82,71,75,12.66
322,State College,US,2021-12-21 13:28:02,40.7934,-77.86,31.39,85,1,3.0
323,Ceres,US,2021-12-21 13:28:54,37.5949,-120.9577,43.12,88,90,0.0
324,Sumter,US,2021-12-21 13:26:52,28.7086,-82.0831,65.37,91,100,8.66
325,Thompson,CA,2021-12-21 13:28:55,55.7435,-97.8558,-14.64,84,90,0.0
326,Beni Mazar,EG,2021-12-21 13:28:55,28.4962,30.8029,64.18,41,31,7.78
327,Teguldet,RU,2021-12-21 13:28:55,57.3064,88.1667,-12.57,97,26,5.03
328,Nortelandia,BR,2021-12-21 13:28:55,-14.4547,-56.8028,76.05,93,100,2.15
329,Goderich,CA,2021-12-21 13:28:56,43.7501,-81.7165,31.91,74,70,5.75
330,Mogadishu,SO,2021-12-21 13:28:56,2.0371,45.3438,84.07,79,75,19.57
331,Sumbe,AO,2021-12-21 13:28:56,-11.2061,13.8437,82.4,74,20,4.61
332,Pita,GN,2021-12-21 13:28:57,10.8333,-12.5833,93.9,15,55,5.14
333,Iranshahr,IR,2021-12-21 13:28:57,27.2025,60.6848,77.34,27,0,0.0
334,Santa Luzia,BR,2021-12-21 13:28:58,-19.7697,-43.8514,78.94,65,75,6.91
335,Tocopilla,CL,2021-12-21 13:28:58,-22.092,-70.1979,69.19,68,100,1.97
336,Kippen,GB,2021-12-21 13:28:58,56.1268,-4.1709,37.67,93,92,2.04
337,Salinopolis,BR,2021-12-21 13:24:52,-0.6136,-47.3561,83.44,73,96,11.56
338,Santa Cruz,BO,2021-12-21 13:28:59,-17.8,-63.1667,73.45,100,90,3.44
339,Kindu,CD,2021-12-21 13:28:59,-2.95,25.95,84.99,67,98,1.72
340,La Asuncion,VE,2021-12-21 13:29:00,11.0333,-63.8628,87.53,70,13,9.22
341,Maniitsoq,GL,2021-12-21 13:29:00,65.4167,-52.9,40.15,55,100,22.59
342,Lebu,CL,2021-12-21 13:29:00,-37.6167,-73.65,60.73,67,0,14.97
343,Bartica,GY,2021-12-21 13:29:01,6.4,-58.6167,82.72,81,93,2.21
344,Aswan,EG,2021-12-21 13:29:01,24.0934,32.907,65.5,29,0,12.66
345,Okahandja,NA,2021-12-21 13:29:01,-21.9833,16.9167,87.84,32,89,19.77
346,Darien,US,2021-12-21 13:29:02,41.752,-87.974,24.94,80,1,0.0
347,Sanchor,IN,2021-12-21 13:29:02,24.7553,71.7722,69.31,18,0,6.6
348,Humaita,BR,2021-12-21 13:29:02,-7.5061,-63.0208,74.7,99,100,2.84
349,Ubinskoye,RU,2021-12-21 13:29:03,55.3068,79.6802,9.09,99,100,6.38
350,Vestmannaeyjar,IS,2021-12-21 13:29:03,63.4427,-20.2734,41.99,93,90,13.8
351,Jacarezinho,BR,2021-12-21 13:25:39,-23.1606,-49.9694,86.32,38,95,1.43
352,Santa Cruz De Tenerife,ES,2021-12-21 13:29:04,28.4682,-16.2546,74.71,76,75,3.0
353,Ancud,CL,2021-12-21 13:29:04,-41.8697,-73.8203,67.23,62,0,3.13
354,Middle Island,US,2021-12-21 13:29:04,40.8843,-72.9373,35.83,77,1,6.91
355,Beloha,MG,2021-12-21 13:29:04,-25.1667,45.05,77.22,66,83,20.74
356,Avon,US,2021-12-21 13:29:05,41.4517,-82.0354,35.62,85,90,1.99
357,Brae,GB,2021-12-21 13:29:05,60.3964,-1.353,42.71,78,100,12.77
358,Aba,NG,2021-12-21 13:29:05,5.1066,7.3667,92.82,25,54,5.3
359,Doha,QA,2021-12-21 13:29:06,25.2867,51.5333,84.51,51,0,12.66
360,Albertville,US,2021-12-21 13:26:35,34.2676,-86.2089,42.35,78,75,3.44
361,Hobyo,SO,2021-12-21 13:29:06,5.3505,48.5268,80.35,65,62,20.0
362,Correntina,BR,2021-12-21 13:30:07,-13.3433,-44.6367,72.46,92,99,5.82
363,Saint-Medard-En-Jalles,FR,2021-12-21 13:30:07,44.8969,-0.7214,49.95,76,0,5.75
364,Asfi,MA,2021-12-21 13:30:08,32.2994,-9.2372,66.52,65,99,25.55
365,Oranjestad,AW,2021-12-21 13:30:09,12.524,-70.027,82.9,71,20,5.99
366,Deer Lake,CA,2021-12-21 13:30:10,49.1667,-57.4316,22.86,86,90,8.05
367,Ariquemes,BR,2021-12-21 13:30:10,-9.9133,-63.0408,75.52,98,99,5.14
368,Mutis,CO,2021-12-21 13:30:10,6.2262,-77.4044,77.92,88,100,4.7
369,Tiebissou,CI,2021-12-21 13:30:11,7.1574,-5.2257,95.77,15,75,5.61
370,Bako,ET,2021-12-21 13:30:11,5.7833,36.5667,82.98,36,99,0.43
371,Bubaque,GW,2021-12-21 13:30:11,11.2833,-15.8333,82.36,53,43,6.11
372,Dunyapur,PK,2021-12-21 13:30:12,29.7995,71.7196,64.42,13,87,4.88
373,Molepolole,BW,2021-12-21 13:30:12,-24.4066,25.4951,77.14,31,100,9.64
374,Tabuk,PH,2021-12-21 13:30:13,17.4189,121.4443,73.09,96,72,2.62
375,Sosnovka,RU,2021-12-21 13:30:13,56.255,51.2842,7.43,99,97,2.44
376,Atar,MR,2021-12-21 13:30:13,20.5169,-13.0499,82.02,21,100,11.61
377,Shahpur,IN,2021-12-21 13:30:14,16.7,76.8333,72.09,39,13,5.88
378,Yabelo,ET,2021-12-21 13:30:14,4.8833,38.0833,74.82,38,100,18.39
379,Brokopondo,SR,2021-12-21 13:30:14,4.75,-55.1667,81.59,71,27,3.31
380,Huarmey,PE,2021-12-21 13:30:15,-10.0681,-78.1522,69.73,80,51,6.35
381,Sande,DE,2021-12-21 13:30:15,53.5049,8.0142,39.02,75,7,3.83
382,Marystown,CA,2021-12-21 13:30:16,47.1666,-55.1483,32.86,100,100,11.83
383,Okitipupa,NG,2021-12-21 13:30:16,6.5047,4.7839,100.49,16,10,6.02
384,Saint Andrews,US,2021-12-21 13:30:16,34.0454,-81.1293,40.62,70,90,1.99
385,Luena,AO,2021-12-21 13:30:17,-11.7833,19.9167,78.78,65,95,6.62
386,Black River,JM,2021-12-21 13:30:17,18.0264,-77.8487,80.6,68,4,4.05
387,Esil,KZ,2021-12-21 13:30:17,51.9556,66.4042,28.31,86,100,17.94
388,Pangnirtung,CA,2021-12-21 13:30:18,66.1451,-65.7125,6.8,92,90,0.0
389,Yafran,LY,2021-12-21 13:30:18,32.0633,12.5286,54.28,34,0,6.17
390,Garmsar,IR,2021-12-21 13:30:18,35.2182,52.3409,53.56,30,0,10.51
391,Kayerkan,RU,2021-12-21 13:30:19,69.3497,87.7602,-28.66,90,84,4.97
392,Comodoro Rivadavia,AR,2021-12-21 13:30:19,-45.8667,-67.5,69.66,26,0,9.22
393,Eseka,CM,2021-12-21 13:30:19,3.65,10.7667,93.54,29,85,4.92
394,Oksfjord,NO,2021-12-21 13:30:20,70.2396,22.3479,24.98,79,100,8.72
395,Sangolqui,EC,2021-12-21 13:30:20,-0.3341,-78.4522,60.35,77,100,2.75
396,Benjamin Constant,BR,2021-12-21 13:30:20,-4.3831,-70.0311,78.93,100,75,3.44
397,Pinega,RU,2021-12-21 13:30:21,64.7001,43.3936,-4.92,99,97,6.26
398,Paita,PE,2021-12-21 13:30:21,-5.0892,-81.1144,70.36,75,98,10.76
399,Hilton Head Island,US,2021-12-21 13:30:21,32.2163,-80.7526,44.98,92,90,13.8
400,Mao,ES,2021-12-21 13:30:22,39.8885,4.2658,59.56,88,75,8.05
401,Trincomalee,LK,2021-12-21 13:30:22,8.5711,81.2335,79.97,70,69,12.33
402,Turochak,RU,2021-12-21 13:30:22,52.2576,87.1224,22.05,98,100,1.1
403,Ler,SS,2021-12-21 13:30:23,8.3018,30.1418,89.22,18,54,6.64
404,Tabou,CI,2021-12-21 13:30:23,4.423,-7.3528,87.19,51,88,7.54
405,Kuusamo,FI,2021-12-21 13:30:24,65.9667,29.1833,12.24,92,36,6.91
406,Rafai,CF,2021-12-21 13:30:24,4.95,23.9167,96.93,22,100,6.26
407,Westport,US,2021-12-21 13:30:17,41.1415,-73.3579,34.99,71,1,5.99
408,Arkhangelskoye,RU,2021-12-21 14:34:00,55.8549,35.3287,2.43,95,100,5.75
409,Formosa Do Rio Preto,BR,2021-12-21 14:34:01,-11.0483,-45.1931,74.91,90,100,1.48
410,Les Herbiers,FR,2021-12-21 14:34:01,46.8667,-1.0167,44.31,66,68,9.46
411,Strezhevoy,RU,2021-12-21 14:32:07,60.7333,77.5889,-7.62,95,100,10.78
412,Awbari,LY,2021-12-21 14:34:01,26.5921,12.7805,62.96,22,58,2.95
413,Chipinge,ZW,2021-12-21 14:34:02,-20.1883,32.6236,68.05,88,85,7.27
414,Lambarene,GA,2021-12-21 14:34:02,-0.7001,10.2406,84.6,72,83,4.07
415,Kargil,IN,2021-12-21 14:34:02,34.5667,76.1,6.76,80,9,3.58
416,Santa Rosa,PH,2021-12-21 14:34:03,14.3122,121.1114,82.38,85,14,6.08
417,Maracaju,BR,2021-12-21 14:34:03,-21.6144,-55.1683,92.91,28,56,5.7
418,Calama,CL,2021-12-21 14:34:03,-22.4667,-68.9333,64.89,45,75,5.75
419,Ierapetra,GR,2021-12-21 14:34:04,35.01,25.7353,59.14,67,35,11.01
420,Tazovskiy,RU,2021-12-21 14:32:12,67.4667,78.7,-13.47,86,100,15.61
421,Sura Mare,RO,2021-12-21 14:34:04,45.85,24.1667,28.26,43,40,5.99
422,Khuzdar,PK,2021-12-21 14:34:04,27.7384,66.6434,63.86,20,66,6.06
423,Shahreza,IR,2021-12-21 14:34:05,32.0339,51.8794,48.81,57,6,23.24
424,Khairagarh,IN,2021-12-21 14:34:05,26.95,77.8167,57.7,33,2,0.67
425,Konevo,RU,2021-12-21 14:34:05,62.1215,39.3192,-7.55,100,95,3.56
426,Ilhabela,BR,2021-12-21 14:34:06,-23.7781,-45.3581,79.34,74,26,6.31
427,Acari,PE,2021-12-21 14:34:06,-15.4311,-74.6158,76.82,56,98,8.7
428,Chipata,ZM,2021-12-21 14:34:06,-13.6333,32.65,77.74,63,83,5.5
429,Stykkisholmur,IS,2021-12-21 14:34:07,65.0757,-22.7297,32.43,82,100,8.7
430,Ribnitz-Damgarten,DE,2021-12-21 14:34:07,54.25,12.4667,37.2,74,100,4.47
431,Ambilobe,MG,2021-12-21 14:34:07,-13.2,49.05,82.96,73,40,4.61
432,Olafsvik,IS,2021-12-21 14:34:08,64.8945,-23.7142,36.5,73,100,13.51
433,Liverpool,GB,2021-12-21 14:34:08,53.4106,-2.9779,41.14,80,75,5.01
434,Turayf,SA,2021-12-21 14:34:08,31.6725,38.6637,53.85,62,75,18.41
435,Nardaran,AZ,2021-12-21 14:34:09,40.5561,50.0056,47.84,81,75,18.41
436,Chahal,GT,2021-12-21 14:34:09,15.75,-89.5667,71.53,98,100,3.89
437,Kem,RU,2021-12-21 14:34:09,64.9555,34.5793,20.55,83,100,15.48
438,Arlit,NE,2021-12-21 14:34:10,18.7369,7.3853,78.58,8,8,6.35
439,Sompeta,IN,2021-12-21 14:34:10,18.9333,84.6,66.52,52,0,2.17
440,Kabinda,CD,2021-12-21 14:34:10,-6.1333,24.4833,79.41,73,97,3.56
441,Antalya,TR,2021-12-21 14:34:11,36.7741,30.7178,54.19,49,75,16.11
442,Marsh Harbour,BS,2021-12-21 14:34:11,26.5412,-77.0636,77.59,73,99,18.79
443,Sembe,CG,2021-12-21 14:34:11,1.6481,14.5806,93.88,26,100,4.7
444,Sao Felix Do Xingu,BR,2021-12-21 14:34:12,-6.6447,-51.995,84.85,72,90,2.26
445,Vila Franca Do Campo,PT,2021-12-21 14:34:12,37.7167,-25.4333,65.19,93,100,18.54
446,Mahon,ES,2021-12-21 14:34:12,39.8885,4.2658,59.56,88,40,6.91
447,Antsohihy,MG,2021-12-21 14:34:13,-14.8796,47.9875,85.5,64,6,9.37
448,Natitingou,BJ,2021-12-21 14:34:13,10.3042,1.3796,91.45,15,4,6.76
449,Birnin Kebbi,NG,2021-12-21 14:34:13,12.4539,4.1975,88.74,14,4,12.91
450,Saint-Georges,GD,2021-12-21 14:34:13,12.0564,-61.7485,85.68,66,20,23.02
451,Polyarnyye Zori,RU,2021-12-21 14:34:14,67.3661,32.4981,3.34,99,82,3.96
452,Oranzherei,RU,2021-12-21 14:34:14,45.8476,47.5663,37.36,70,100,6.91
453,Herend,HU,2021-12-21 14:34:14,47.1333,17.75,35.11,71,44,3.8
454,Kasumkent,RU,2021-12-21 14:34:15,41.6773,48.146,37.98,95,99,4.23
455,High Rock,BS,2021-12-21 14:34:15,26.6208,-78.2833,78.82,77,100,21.39
456,Penzance,GB,2021-12-21 14:34:15,50.1186,-5.5371,48.27,87,20,27.63
457,Pakala,IN,2021-12-21 14:32:35,13.4667,79.1167,73.81,69,3,2.33
458,Szczytno,PL,2021-12-21 14:35:16,53.5626,20.9875,24.73,86,40,9.22
459,Talara,PE,2021-12-21 14:35:16,-4.5772,-81.2719,72.36,68,40,18.41
460,Itaituba,BR,2021-12-21 14:35:17,-4.2761,-55.9836,82.56,83,20,3.44
461,Diu,IN,2021-12-21 14:35:17,20.7141,70.9822,70.27,43,5,7.09
462,Elizabeth City,US,2021-12-21 14:35:17,36.2946,-76.2511,46.45,88,90,1.01
463,Effium,NG,2021-12-21 14:35:17,6.6292,8.0593,93.61,16,51,8.28
464,Barranca,PE,2021-12-21 14:33:04,-10.75,-77.7667,70.03,75,89,7.81
465,Road Town,VG,2021-12-21 14:35:18,18.4167,-64.6167,82.49,83,75,6.91
466,San Antonio,US,2021-12-21 14:31:26,29.4241,-98.4936,50.58,88,1,0.0
467,Harindanga,IN,2021-12-21 14:35:18,22.0383,88.3214,64.38,42,0,6.22
468,Parintins,BR,2021-12-21 14:35:19,-2.6283,-56.7358,87.78,62,99,5.79
469,Mitu,CO,2021-12-21 14:35:19,1.1983,-70.1733,78.48,91,100,2.64
470,Karasuk,RU,2021-12-21 14:35:19,53.7377,78.0403,5.67,99,85,6.02
471,Cartagena,CO,2021-12-21 14:35:20,10.3997,-75.5144,83.82,79,75,5.75
472,Hofn,IS,2021-12-21 14:35:20,64.2539,-15.2082,34.25,81,100,5.39
473,Pauini,BR,2021-12-21 14:35:21,-7.7136,-66.9764,77.7,96,100,0.63
474,Ambanja,MG,2021-12-21 14:35:21,-13.6833,48.45,85.93,84,97,2.48
475,Luanda,AO,2021-12-21 14:32:50,-8.8368,13.2343,82.4,69,75,8.05
476,Savantvadi,IN,2021-12-21 14:35:21,15.9,73.8167,69.69,64,8,4.07
477,Igrim,RU,2021-12-21 14:35:22,63.1906,64.4162,-10.93,100,80,3.76
478,Karlskoga,SE,2021-12-21 14:35:22,59.3267,14.5239,26.06,75,100,4.52
479,Macau,MO,2021-12-21 14:35:04,22.2006,113.5461,64.71,88,20,10.36
480,Tanda,IN,2021-12-21 14:35:22,26.55,82.65,56.98,30,4,4.52
481,Romanovka,RU,2021-12-21 14:35:23,51.7443,42.7527,-2.97,100,42,4.16
482,Cedar Lake,US,2021-12-21 14:35:23,41.3648,-87.4411,31.62,93,1,9.48
483,Aquiraz,BR,2021-12-21 14:35:23,-3.9014,-38.3911,87.89,64,99,12.95
484,Mantua,IT,2021-12-21 14:35:24,45.1667,10.7833,45.75,79,100,1.01
485,Unai,BR,2021-12-21 14:35:24,-16.3575,-46.9061,77.31,78,99,3.18
486,Sinnamary,GF,2021-12-21 14:35:24,5.3833,-52.95,81.79,81,93,7.36
487,Bela,IN,2021-12-21 14:35:25,25.9333,81.9833,56.66,29,0,5.14
488,Pilna,RU,2021-12-21 14:35:25,55.5539,45.9219,7.5,96,89,6.62
489,Mangan,IN,2021-12-21 14:35:25,27.5167,88.5333,51.78,60,24,5.99
490,Matay,EG,2021-12-21 14:35:26,28.419,30.7792,59.92,47,13,6.6
491,Farah,AF,2021-12-21 14:35:26,32.5,62.5,56.25,38,99,2.95
492,Araouane,ML,2021-12-21 14:35:26,18.9048,-3.5265,81.64,12,96,13.02
493,Krasnyy Yar,RU,2021-12-21 14:35:27,46.5331,48.3456,37.33,77,100,6.89
494,Alberton,CA,2021-12-21 14:35:27,46.8168,-64.0654,32.13,77,100,21.65
495,Hearst,CA,2021-12-21 14:35:27,49.6835,-83.6665,-7.35,82,100,2.68
496,Mecca,SA,2021-12-21 14:35:28,21.4267,39.8261,72.97,40,1,14.9
497,Ystad,SE,2021-12-21 14:35:28,55.4297,13.8204,29.98,59,100,2.37
498,Leczyca,PL,2021-12-21 14:35:28,52.0596,19.1997,29.19,79,92,5.7
499,Santiago,CL,2021-12-21 14:31:18,-33.4569,-70.6483,86.29,36,0,3.44
500,Yarada,IN,2021-12-21 14:35:29,17.65,83.2667,71.92,64,20,2.3
501,Krutikha,RU,2021-12-21 14:35:29,53.9599,81.2093,3.74,100,100,2.71
502,Maamba,ZM,2021-12-21 14:35:29,-17.3667,27.15,78.75,64,91,5.26
503,Mul,IN,2021-12-21 14:35:30,20.0667,79.6667,61.3,29,20,3.53
504,Punghina,RO,2021-12-21 14:35:30,44.2819,22.9347,32.97,54,4,16.64
505,Vilhena,BR,2021-12-21 14:36:30,-12.7406,-60.1458,77.22,83,75,9.22
506,Iralaya,HN,2021-12-21 14:36:31,15.0,-83.2333,80.67,68,2,3.8
507,Ouadda,CF,2021-12-21 14:36:31,8.0777,22.4007,91.65,21,88,8.86
508,Leh,IN,2021-12-21 14:36:32,34.1667,77.5833,6.89,79,14,3.47
509,Esna,EG,2021-12-21 14:36:32,25.2934,32.554,62.62,29,100,9.1
510,Iquique,CL,2021-12-21 14:36:32,-20.2208,-70.1431,69.84,71,100,4.36
511,Bonfim,BR,2021-12-21 14:36:33,3.0833,-59.95,90.77,46,91,4.97
512,Bodden Town,KY,2021-12-21 14:36:33,19.2833,-81.25,82.92,77,40,1.99
513,Richards Bay,ZA,2021-12-21 14:36:33,-28.783,32.0377,78.44,67,62,14.74
514,San Francisco,US,2021-12-21 14:35:07,37.7749,-122.4194,46.2,85,75,1.01
515,Kamina,CD,2021-12-21 14:36:34,-8.7386,24.9906,72.19,92,100,3.56
516,Mongu,ZM,2021-12-21 14:36:34,-15.2484,23.1274,81.75,55,96,10.13
517,Uusikaupunki,FI,2021-12-21 14:36:35,60.8004,21.4084,7.32,77,0,6.24
518,Tromso,NO,2021-12-21 14:36:35,69.6496,18.957,17.62,73,0,4.61
519,Kangaatsiaq,GL,2021-12-21 14:36:35,68.3065,-53.4641,39.96,53,14,28.83
520,Matagami,CA,2021-12-21 14:36:36,49.7502,-77.6328,-0.29,78,90,11.5
521,Le Port,RE,2021-12-21 14:36:36,-20.9373,55.2919,80.6,96,96,2.93
522,Gat,IL,2021-12-21 14:36:36,31.61,34.7642,56.79,100,47,9.78
523,Puerto Maldonado,PE,2021-12-21 14:36:37,-12.6,-69.1833,86.4,70,75,3.44
524,Palora,EC,2021-12-21 14:36:37,-1.7,-77.9333,76.98,63,94,2.71
525,Leshukonskoye,RU,2021-12-21 14:36:37,64.8989,45.7622,-8.07,98,79,5.17
526,Vardo,NO,2021-12-21 14:36:38,70.3705,31.1107,25.0,79,75,13.8
527,Nieuw Amsterdam,SR,2021-12-21 14:36:38,5.8833,-55.0833,89.02,73,40,8.05
528,Soria,ES,2021-12-21 14:36:38,41.6667,-2.6667,50.86,74,100,5.26
529,Aktau,KZ,2021-12-21 14:36:39,43.65,51.2,39.78,83,77,19.24
530,Akdepe,TM,2021-12-21 14:36:39,42.0551,59.3788,50.0,74,69,11.81
531,Vikulovo,RU,2021-12-21 14:36:39,56.8167,70.6107,21.63,91,100,10.71
532,Vacha,RU,2021-12-21 14:36:40,55.8008,42.7706,4.93,96,99,5.86
533,Birjand,IR,2021-12-21 14:36:40,32.8663,59.2211,61.27,41,75,4.61
534,Villa Bruzual,VE,2021-12-21 14:36:40,9.3328,-69.1208,83.44,58,94,4.0
535,Marrakesh,MA,2021-12-21 14:36:41,31.6315,-8.0083,77.07,31,75,10.36
536,Honningsvag,NO,2021-12-21 14:36:41,70.9821,25.9704,27.97,73,100,8.1
537,Steinkjer,NO,2021-12-21 14:36:41,64.193,11.3851,22.14,89,100,4.65
538,Altayskoye,RU,2021-12-21 14:36:42,51.9533,85.3325,18.97,97,91,4.34
539,Douentza,ML,2021-12-21 14:36:42,14.9951,-2.9517,85.91,10,35,11.86
540,Urengoy,RU,2021-12-21 14:36:42,65.9667,78.3667,-7.22,94,100,14.85
541,Jabinyanah,TN,2021-12-21 14:36:43,35.035,10.9081,60.6,56,0,6.89
542,Mirabad,AF,2021-12-21 14:36:43,30.4362,61.8383,66.15,22,100,2.91
543,Macduff,GB,2021-12-21 14:36:44,57.6701,-2.4969,36.21,72,100,3.38
544,Sergeyevka,KZ,2021-12-21 14:36:44,53.88,67.4158,25.56,86,100,12.84
545,Eyl,SO,2021-12-21 14:36:44,7.9803,49.8164,77.74,68,100,20.71
546,Skibbereen,IE,2021-12-21 14:36:45,51.55,-9.2667,48.0,81,100,17.0
547,Ajdabiya,LY,2021-12-21 14:36:45,30.7554,20.2263,59.85,52,33,7.58
548,Krasnoselkup,RU,2021-12-21 14:36:45,65.7,82.4667,-9.6,81,100,15.77
549,Peniche,PT,2021-12-21 14:36:46,39.3558,-9.3811,65.75,88,80,26.4
550,Alakurtti,RU,2021-12-21 14:36:46,66.9672,30.3491,3.49,99,81,5.1
551,Ampanihy,MG,2021-12-21 14:37:46,-24.7,44.75,76.33,66,65,16.98
552,Igdir,TR,2021-12-21 14:37:47,39.9237,44.045,44.53,53,73,3.71
553,Janow Lubelski,PL,2021-12-21 14:37:47,50.707,22.4104,23.63,63,0,5.66
554,Los Andes,CL,2021-12-21 14:37:47,-32.8337,-70.5983,83.01,21,10,7.67
555,Chicama,PE,2021-12-21 14:37:48,-7.8447,-79.1469,59.54,67,27,7.58
556,Marsaxlokk,MT,2021-12-21 14:37:48,35.8419,14.5431,59.61,67,20,10.36
557,Lieksa,FI,2021-12-21 14:37:49,63.3167,30.0167,13.12,89,94,10.45
558,Albanel,CA,2021-12-21 14:37:49,48.8832,-72.4487,10.54,66,94,11.5
559,Kemijarvi,FI,2021-12-21 14:37:49,66.7131,27.4306,5.47,98,70,4.43
560,Vila Do Maio,CV,2021-12-21 14:37:50,15.1333,-23.2167,77.79,73,100,14.74
561,Debica,PL,2021-12-21 14:37:50,50.0515,21.4114,27.72,81,23,2.86
562,Mehtar Lam,AF,2021-12-21 14:37:50,34.6714,70.2094,53.22,27,100,1.45
